product_id,date,quantity,revenue,category
P2,2021-03-04,14,6602.9,Eletrônicos
P3,2021-03-04,19,3674.57,Roupas
P4,2021-03-04,11,4797.22,Roupas
P5,2021-03-04,20,5944.71,Livros
P6,2021-03-04,4,927.87,Móveis
P7,2021-03-04,7,3269.62,Eletrônicos
P8,2021-03-04,5,285.7,Roupas
P9,2021-03-04,2,285.85,Livros
P10,2021-03-04,6,2969.7,Móveis
P1,2021-03-05,16,3570.65,Eletrônicos
P2,2021-03-05,12,2452.96,Eletrônicos
P3,2021-03-05,1,463.08,Roupas
P4,2021-03-05,18,1904.78,Roupas
P5,2021-03-05,7,742.8,Livros
P6,2021-03-05,11,2713.71,Móveis
P7,2021-03-05,11,2035.43,Eletrônicos
P8,2021-03-05,5,2113.95,Roupas
P9,2021-03-05,8,2245.73,Livros
P10,2021-03-05,14,813.9,Móveis
P1,2021-03-06,8,3770.42,Eletrônicos
P2,2021-03-06,12,3861.74,Eletrônicos
P3,2021-03-06,3,1110.76,Roupas
P4,2021-03-06,15,4308.16,Roupas
P5,2021-03-06,33,6452.11,Livros
P6,2021-03-06,4,1224.49,Móveis
P7,2021-03-06,13,5790.55,Eletrônicos
P8,2021-03-06,43,7329.86,Roupas
P9,2021-03-06,3,1493.74,Livros
P10,2021-03-06,31,12693.97,Móveis
P1,2021-03-07,18,4757.97,Eletrônicos
P2,2021-03-07,13,1396.43,Eletrônicos
P3,2021-03-07,52,13359.4,Roupas
P4,2021-03-07,4,1218.14,Roupas
P5,2021-03-07,35,3560.08,Livros
P6,2021-03-07,17,5035.73,Móveis
P7,2021-03-07,43,14018.29,Eletrônicos
P8,2021-03-07,27,8828.11,Roupas
P9,2021-03-07,48,4213.57,Livros
P10,2021-03-07,46,16237.43,Móveis
P1,2021-03-08,1,199.75,Eletrônicos
P2,2021-03-08,19,3109.97,Eletrônicos
P3,2021-03-08,2,297.52,Roupas
P4,2021-03-08,11,2813.72,Roupas
P5,2021-03-08,21,1297.79,Livros
P6,2021-03-08,6,831.19,Móveis
P7,2021-03-08,18,4418.19,Eletrônicos
P8,2021-03-08,15,5777.37,Roupas
P9,2021-03-08,19,1571.73,Livros
P10,2021-03-08,12,5784.94,Móveis
P1,2021-03-09,3,693.63,Eletrônicos
P2,2021-03-09,6,1238.25,Eletrônicos
P3,2021-03-09,7,1451.5,Roupas
P4,2021-03-09,10,1145.55,Roupas
P5,2021-03-09,18,7864.14,Livros
P6,2021-03-09,4,400.31,Móveis
P7,2021-03-09,2,316.73,Eletrônicos
P8,2021-03-09,5,2070.88,Roupas
P9,2021-03-09,24,5121.51,Livros
P10,2021-03-09,9,2538.87,Móveis
P1,2021-03-10,10,4107.71,Eletrônicos
P2,2021-03-10,8,3829.94,Eletrônicos
P3,2021-03-10,2,404.78,Roupas
P4,2021-03-10,6,2086.29,Roupas
P5,2021-03-10,13,2887.27,Livros
P6,2021-03-10,29,7531.13,Móveis
P7,2021-03-10,20,9369.39,Eletrônicos
P8,2021-03-10,16,4644.67,Roupas
P9,2021-03-10,4,646.09,Livros
P10,2021-03-10,5,2364.81,Móveis
P1,2021-03-11,6,1340.8,Eletrônicos
P2,2021-03-11,8,3583.71,Eletrônicos
P3,2021-03-11,11,3265.5,Roupas
P4,2021-03-11,12,3335.66,Roupas
P5,2021-03-11,24,9149.36,Livros
P6,2021-03-11,1,328.97,Móveis
P7,2021-03-11,1,206.22,Eletrônicos
P8,2021-03-11,14,1861.86,Roupas
P9,2021-03-11,8,3151.34,Livros
P10,2021-03-11,14,6233.69,Móveis
P1,2021-03-12,4,1568.79,Eletrônicos
P2,2021-03-12,2,652.59,Eletrônicos
P3,2021-03-12,1,182.92,Roupas
P4,2021-03-12,17,5712.93,Roupas
P5,2021-03-12,8,3053.02,Livros
P6,2021-03-12,12,4781.0,Móveis
P7,2021-03-12,7,1675.39,Eletrônicos
P8,2021-03-12,2,444.75,Roupas
P9,2021-03-12,14,4192.81,Livros
P10,2021-03-12,6,961.05,Móveis
P1,2021-03-13,48,20751.16,Eletrônicos
P2,2021-03-13,18,8652.68,Eletrônicos
P3,2021-03-13,45,18528.69,Roupas
P4,2021-03-13,45,16760.34,Roupas
P5,2021-03-13,21,10204.03,Livros
P6,2021-03-13,11,2097.44,Móveis
P7,2021-03-13,27,7642.59,Eletrônicos
P8,2021-03-13,7,2245.87,Roupas
P9,2021-03-13,56,7789.5,Livros
P10,2021-03-13,39,14178.37,Móveis
P1,2021-03-14,33,12336.46,Eletrônicos
P2,2021-03-14,38,6557.92,Eletrônicos
P3,2021-03-14,22,3628.8,Roupas
P4,2021-03-14,14,2607.92,Roupas
P5,2021-03-14,10,2001.26,Livros
P6,2021-03-14,36,12271.8,Móveis
P7,2021-03-14,32,1896.58,Eletrônicos
P8,2021-03-14,24,8864.84,Roupas
P9,2021-03-14,6,2873.62,Livros
P10,2021-03-14,2,650.99,Móveis
P1,2021-03-15,2,594.01,Eletrônicos
P2,2021-03-15,29,6774.65,Eletrônicos
P3,2021-03-15,2,305.05,Roupas
P4,2021-03-15,18,7911.54,Roupas
P5,2021-03-15,4,1975.46,Livros
P6,2021-03-15,6,2850.79,Móveis
P7,2021-03-15,4,1856.12,Eletrônicos
P8,2021-03-15,10,4611.31,Roupas
P9,2021-03-15,2,844.51,Livros
P10,2021-03-15,9,2455.03,Móveis
P1,2021-03-16,8,3731.12,Eletrônicos
P2,2021-03-16,13,2369.39,Eletrônicos
P3,2021-03-16,10,1009.65,Roupas
P4,2021-03-16,13,2257.01,Roupas
P5,2021-03-16,28,3531.26,Livros
P6,2021-03-16,21,2775.15,Móveis
P7,2021-03-16,1,191.25,Eletrônicos
P8,2021-03-16,18,1806.02,Roupas
P9,2021-03-16,1,148.07,Livros
P10,2021-03-16,22,3514.74,Móveis
P1,2021-03-17,10,3198.37,Eletrônicos
P2,2021-03-17,22,1149.02,Eletrônicos
P3,2021-03-17,7,1596.66,Roupas
P4,2021-03-17,3,1318.29,Roupas
P5,2021-03-17,6,527.9,Livros
P6,2021-03-17,1,372.94,Móveis
P7,2021-03-17,16,6808.41,Eletrônicos
P8,2021-03-17,3,797.07,Roupas
P9,2021-03-17,1,342.16,Livros
P10,2021-03-17,6,2029.99,Móveis
P1,2021-03-18,27,13316.06,Eletrônicos
P2,2021-03-18,10,3524.83,Eletrônicos
P3,2021-03-18,10,1371.07,Roupas
P4,2021-03-18,16,3954.89,Roupas
P5,2021-03-18,14,2780.06,Livros
P6,2021-03-18,1,177.05,Móveis
P7,2021-03-18,9,2198.78,Eletrônicos
P8,2021-03-18,6,2571.42,Roupas
P9,2021-03-18,20,7282.9,Livros
P10,2021-03-18,22,3580.37,Móveis
P1,2021-03-19,14,5993.24,Eletrônicos
P2,2021-03-19,4,1600.72,Eletrônicos
P3,2021-03-19,4,1995.08,Roupas
P4,2021-03-19,9,3192.85,Roupas
P5,2021-03-19,11,4423.36,Livros
P6,2021-03-19,21,6363.81,Móveis
P7,2021-03-19,1,336.67,Eletrônicos
P8,2021-03-19,2,728.09,Roupas
P9,2021-03-19,11,3144.73,Livros
P10,2021-03-19,14,2074.61,Móveis
P1,2021-03-20,38,10959.76,Eletrônicos
P2,2021-03-20,29,9587.88,Eletrônicos
P3,2021-03-20,3,777.02,Roupas
P4,2021-03-20,27,9205.78,Roupas
P5,2021-03-20,55,12530.11,Livros
P6,2021-03-20,11,911.55,Móveis
P7,2021-03-20,8,1208.61,Eletrônicos
P8,2021-03-20,18,6734.01,Roupas
P9,2021-03-20,5,1889.04,Livros
P10,2021-03-20,11,3977.29,Móveis
P1,2021-03-21,15,3014.07,Eletrônicos
P2,2021-03-21,2,541.77,Eletrônicos
P3,2021-03-21,56,3526.55,Roupas
P4,2021-03-21,37,9652.21,Roupas
P5,2021-03-21,9,1848.87,Livros
P6,2021-03-21,54,14874.31,Móveis
P7,2021-03-21,10,4370.75,Eletrônicos
P8,2021-03-21,21,5699.71,Roupas
P9,2021-03-21,28,13290.52,Livros
P10,2021-03-21,34,15491.89,Móveis
P1,2021-03-22,9,2920.01,Eletrônicos
P2,2021-03-22,13,6171.81,Eletrônicos
P3,2021-03-22,8,3218.95,Roupas
P4,2021-03-22,1,258.34,Roupas
P5,2021-03-22,4,455.51,Livros
P6,2021-03-22,12,4517.89,Móveis
P7,2021-03-22,16,3339.09,Eletrônicos
P8,2021-03-22,4,1379.15,Roupas
P9,2021-03-22,16,4955.79,Livros
P10,2021-03-22,4,1390.77,Móveis
P1,2021-03-23,10,2437.76,Eletrônicos
P2,2021-03-23,18,1210.17,Eletrônicos
P3,2021-03-23,1,175.02,Roupas
P4,2021-03-23,2,896.87,Roupas
P5,2021-03-23,4,445.55,Livros
P6,2021-03-23,17,3574.85,Móveis
P7,2021-03-23,9,2787.97,Eletrônicos
P8,2021-03-23,5,934.04,Roupas
P9,2021-03-23,5,2364.89,Livros
P10,2021-03-23,9,1549.76,Móveis
P1,2021-03-24,15,4251.86,Eletrônicos
P2,2021-03-24,13,4496.04,Eletrônicos
P3,2021-03-24,17,6735.63,Roupas
P4,2021-03-24,8,2338.24,Roupas
P5,2021-03-24,5,694.91,Livros
P6,2021-03-24,16,2648.32,Móveis
P7,2021-03-24,10,2239.21,Eletrônicos
P8,2021-03-24,12,5038.35,Roupas
P9,2021-03-24,15,2054.09,Livros
P10,2021-03-24,22,3538.84,Móveis
P1,2021-03-25,7,1641.91,Eletrônicos
P2,2021-03-25,3,716.4,Eletrônicos
P3,2021-03-25,4,1260.28,Roupas
P4,2021-03-25,4,1401.95,Roupas
P5,2021-03-25,4,726.19,Livros
P6,2021-03-25,23,10140.66,Móveis
P7,2021-03-25,3,1282.73,Eletrônicos
P8,2021-03-25,11,3738.66,Roupas
P9,2021-03-25,11,4378.36,Livros
P10,2021-03-25,9,3941.44,Móveis
P1,2021-03-26,10,1475.68,Eletrônicos
P2,2021-03-26,14,1209.96,Eletrônicos
P3,2021-03-26,20,1560.92,Roupas
P4,2021-03-26,20,8824.34,Roupas
P5,2021-03-26,25,11428.23,Livros
P6,2021-03-26,13,5890.66,Móveis
P7,2021-03-26,20,7529.13,Eletrônicos
P8,2021-03-26,15,6148.92,Roupas
P9,2021-03-26,3,981.58,Livros
P10,2021-03-26,18,1813.79,Móveis
P1,2021-03-27,16,2022.45,Eletrônicos
P2,2021-03-27,23,6785.05,Eletrônicos
P3,2021-03-27,3,357.45,Roupas
P4,2021-03-27,33,11483.06,Roupas
P5,2021-03-27,34,3696.37,Livros
P6,2021-03-27,16,7186.89,Móveis
P7,2021-03-27,45,7560.26,Eletrônicos
P8,2021-03-27,21,5971.81,Roupas
P9,2021-03-27,5,609.83,Livros
P10,2021-03-27,37,15574.79,Móveis
P1,2021-03-28,24,8106.81,Eletrônicos
P2,2021-03-28,7,780.04,Eletrônicos
P3,2021-03-28,21,10487.38,Roupas
P4,2021-03-28,18,1882.04,Roupas
P5,2021-03-28,36,6382.59,Livros
P6,2021-03-28,11,4949.43,Móveis
P7,2021-03-28,26,7974.19,Eletrônicos
P8,2021-03-28,5,1023.36,Roupas
P9,2021-03-28,12,3404.16,Livros
P10,2021-03-28,27,3378.31,Móveis
P1,2021-03-29,3,480.23,Eletrônicos
P2,2021-03-29,1,87.68,Eletrônicos
P3,2021-03-29,18,4925.91,Roupas
P4,2021-03-29,5,652.17,Roupas
P5,2021-03-29,14,3952.03,Livros
P6,2021-03-29,2,158.64,Móveis
P7,2021-03-29,2,981.74,Eletrônicos
P8,2021-03-29,12,5095.42,Roupas
P9,2021-03-29,7,739.66,Livros
P10,2021-03-29,14,3933.3,Móveis
P1,2021-03-30,2,386.53,Eletrônicos
P2,2021-03-30,23,5834.72,Eletrônicos
P3,2021-03-30,22,3806.93,Roupas
P4,2021-03-30,24,8085.56,Roupas
P5,2021-03-30,14,5290.74,Livros
P6,2021-03-30,7,3169.44,Móveis
P7,2021-03-30,8,500.34,Eletrônicos
P8,2021-03-30,12,5773.84,Roupas
P9,2021-03-30,13,4873.64,Livros
P10,2021-03-30,12,1540.9,Móveis
P1,2021-03-31,13,1107.7,Eletrônicos
P2,2021-03-31,7,2961.09,Eletrônicos
P3,2021-03-31,1,462.62,Roupas
P4,2021-03-31,8,1447.52,Roupas
P5,2021-03-31,9,3092.35,Livros
P6,2021-03-31,17,3611.3,Móveis
P7,2021-03-31,8,2499.4,Eletrônicos
P8,2021-03-31,4,1555.74,Roupas
P9,2021-03-31,11,4282.79,Livros
P10,2021-03-31,9,2212.72,Móveis
P1,2021-04-01,23,3004.42,Eletrônicos
P2,2021-04-01,21,6506.19,Eletrônicos
P3,2021-04-01,12,3676.56,Roupas
P4,2021-04-01,4,597.46,Roupas
P5,2021-04-01,4,1030.97,Livros
P6,2021-04-01,9,3526.69,Móveis
P7,2021-04-01,7,2358.54,Eletrônicos
P8,2021-04-01,2,694.32,Roupas
P9,2021-04-01,9,1484.08,Livros
P10,2021-04-01,3,1299.51,Móveis
P1,2021-04-02,5,1360.86,Eletrônicos
P2,2021-04-02,13,939.88,Eletrônicos
P3,2021-04-02,13,2806.27,Roupas
P4,2021-04-02,25,7232.65,Roupas
P5,2021-04-02,11,1537.12,Livros
P6,2021-04-02,13,5473.83,Móveis
P7,2021-04-02,1,60.67,Eletrônicos
P8,2021-04-02,10,1314.65,Roupas
P9,2021-04-02,10,3046.39,Livros
P10,2021-04-02,13,5239.45,Móveis
P1,2021-04-03,18,8736.11,Eletrônicos
P2,2021-04-03,4,1586.24,Eletrônicos
P3,2021-04-03,25,5432.81,Roupas
P4,2021-04-03,9,4365.17,Roupas
P5,2021-04-03,15,4181.88,Livros
P6,2021-04-03,3,228.83,Móveis
P7,2021-04-03,14,984.24,Eletrônicos
P8,2021-04-03,10,3601.45,Roupas
P9,2021-04-03,47,5176.46,Livros
P10,2021-04-03,44,13930.95,Móveis
P1,2021-04-04,11,3586.48,Eletrônicos
P2,2021-04-04,21,4445.06,Eletrônicos
P3,2021-04-04,69,25109.5,Roupas
P4,2021-04-04,13,5159.26,Roupas
P5,2021-04-04,6,2940.43,Livros
P6,2021-04-04,11,5379.78,Móveis
P7,2021-04-04,46,13566.48,Eletrônicos
P8,2021-04-04,16,2543.32,Roupas
P9,2021-04-04,16,6443.68,Livros
P10,2021-04-04,19,4712.38,Móveis
P1,2021-04-05,16,7415.38,Eletrônicos
P2,2021-04-05,1,311.27,Eletrônicos
P3,2021-04-05,11,2464.27,Roupas
P4,2021-04-05,8,2942.43,Roupas
P5,2021-04-05,5,1633.01,Livros
P6,2021-04-05,5,1242.99,Móveis
P7,2021-04-05,14,5051.06,Eletrônicos
P8,2021-04-05,10,1704.23,Roupas
P9,2021-04-05,8,3109.2,Livros
P10,2021-04-05,8,636.84,Móveis
P1,2021-04-06,2,415.89,Eletrônicos
P2,2021-04-06,16,5263.21,Eletrônicos
P3,2021-04-06,5,1407.92,Roupas
P4,2021-04-06,23,1755.52,Roupas
P5,2021-04-06,4,1856.3,Livros
P6,2021-04-06,12,5681.16,Móveis
P7,2021-04-06,7,2906.53,Eletrônicos
P8,2021-04-06,17,4472.34,Roupas
P9,2021-04-06,17,7273.67,Livros
P10,2021-04-06,14,6230.86,Móveis
P1,2021-04-07,3,647.76,Eletrônicos
P2,2021-04-07,26,9977.6,Eletrônicos
P3,2021-04-07,9,3516.85,Roupas
P4,2021-04-07,1,181.79,Roupas
P5,2021-04-07,8,3649.84,Livros
P6,2021-04-07,4,624.87,Móveis
P7,2021-04-07,16,7915.23,Eletrônicos
P8,2021-04-07,13,2843.65,Roupas
P9,2021-04-07,9,1576.85,Livros
P10,2021-04-07,9,694.13,Móveis
P1,2021-04-08,13,4827.79,Eletrônicos
P2,2021-04-08,2,206.73,Eletrônicos
P3,2021-04-08,3,159.82,Roupas
P4,2021-04-08,10,4879.19,Roupas
P5,2021-04-08,15,4355.43,Livros
P6,2021-04-08,6,451.98,Móveis
P7,2021-04-08,24,7126.18,Eletrônicos
P8,2021-04-08,7,1725.34,Roupas
P9,2021-04-08,4,576.92,Livros
P10,2021-04-08,3,167.15,Móveis
P1,2021-04-09,29,9481.0,Eletrônicos
P2,2021-04-09,9,4102.69,Eletrônicos
P3,2021-04-09,3,275.97,Roupas
P4,2021-04-09,12,3341.33,Roupas
P5,2021-04-09,1,416.39,Livros
P6,2021-04-09,5,652.58,Móveis
P7,2021-04-09,22,5632.38,Eletrônicos
P8,2021-04-09,6,1453.05,Roupas
P9,2021-04-09,16,2628.62,Livros
P10,2021-04-09,5,1263.47,Móveis
P1,2021-04-10,34,11007.97,Eletrônicos
P2,2021-04-10,7,2555.99,Eletrônicos
P3,2021-04-10,40,18326.32,Roupas
P4,2021-04-10,29,4070.71,Roupas
P5,2021-04-10,12,5616.87,Livros
P6,2021-04-10,32,13254.92,Móveis
P7,2021-04-10,21,3660.9,Eletrônicos
P8,2021-04-10,42,20995.39,Roupas
P9,2021-04-10,15,6060.71,Livros
P10,2021-04-10,10,1849.64,Móveis
P1,2021-04-11,6,2725.53,Eletrônicos
P2,2021-04-11,41,3071.08,Eletrônicos
P3,2021-04-11,10,530.56,Roupas
P4,2021-04-11,5,1901.9,Roupas
P5,2021-04-11,22,3151.95,Livros
P6,2021-04-11,14,4519.39,Móveis
P7,2021-04-11,37,4879.44,Eletrônicos
P8,2021-04-11,6,1285.94,Roupas
P9,2021-04-11,22,1837.13,Livros
P10,2021-04-11,15,914.21,Móveis
P1,2021-04-12,22,3718.45,Eletrônicos
P2,2021-04-12,7,3010.17,Eletrônicos
P3,2021-04-12,5,2058.72,Roupas
P4,2021-04-12,4,893.43,Roupas
P5,2021-04-12,3,1133.07,Livros
P6,2021-04-12,1,374.84,Móveis
P7,2021-04-12,28,13882.23,Eletrônicos
P8,2021-04-12,11,5380.19,Roupas
P9,2021-04-12,17,8178.49,Livros
P10,2021-04-12,10,2989.03,Móveis
P1,2021-04-13,1,203.58,Eletrônicos
P2,2021-04-13,2,459.19,Eletrônicos
P3,2021-04-13,8,1535.72,Roupas
P4,2021-04-13,1,66.02,Roupas
P5,2021-04-13,22,4414.14,Livros
P6,2021-04-13,11,4075.36,Móveis
P7,2021-04-13,8,2720.42,Eletrônicos
P8,2021-04-13,12,4953.54,Roupas
P9,2021-04-13,9,1501.58,Livros
P10,2021-04-13,5,1289.25,Móveis
P1,2021-04-14,16,5784.94,Eletrônicos
P2,2021-04-14,15,2286.75,Eletrônicos
P3,2021-04-14,5,1327.01,Roupas
P4,2021-04-14,22,9448.07,Roupas
P5,2021-04-14,6,2469.55,Livros
P6,2021-04-14,9,4424.26,Móveis
P7,2021-04-14,11,2269.04,Eletrônicos
P8,2021-04-14,21,6768.83,Roupas
P9,2021-04-14,15,3257.73,Livros
P10,2021-04-14,18,2748.86,Móveis
P1,2021-04-15,2,456.84,Eletrônicos
P2,2021-04-15,2,754.05,Eletrônicos
P3,2021-04-15,6,993.5,Roupas
P4,2021-04-15,15,3086.08,Roupas
P5,2021-04-15,7,1500.45,Livros
P6,2021-04-15,8,1539.93,Móveis
P7,2021-04-15,5,919.96,Eletrônicos
P8,2021-04-15,1,441.14,Roupas
P9,2021-04-15,9,3739.8,Livros
P10,2021-04-15,16,6852.08,Móveis
P1,2021-04-16,13,6418.18,Eletrônicos
P2,2021-04-16,15,6879.41,Eletrônicos
P3,2021-04-16,12,2750.52,Roupas
P4,2021-04-16,6,1261.69,Roupas
P5,2021-04-16,1,393.13,Livros
P6,2021-04-16,11,1704.36,Móveis
P7,2021-04-16,11,4057.11,Eletrônicos
P8,2021-04-16,2,581.94,Roupas
P9,2021-04-16,8,530.79,Livros
P10,2021-04-16,8,920.54,Móveis
P1,2021-04-17,6,644.19,Eletrônicos
P2,2021-04-17,2,729.54,Eletrônicos
P3,2021-04-17,25,7547.75,Roupas
P4,2021-04-17,24,1791.24,Roupas
P5,2021-04-17,55,13301.37,Livros
P6,2021-04-17,11,4082.81,Móveis
P7,2021-04-17,8,3758.65,Eletrônicos
P8,2021-04-17,34,8429.2,Roupas
P9,2021-04-17,4,1390.93,Livros
P10,2021-04-17,25,6723.51,Móveis
P1,2021-04-18,7,3146.22,Eletrônicos
P2,2021-04-18,10,4893.74,Eletrônicos
P3,2021-04-18,27,2138.62,Roupas
P4,2021-04-18,7,1241.34,Roupas
P5,2021-04-18,39,3336.61,Livros
P6,2021-04-18,6,1827.09,Móveis
P7,2021-04-18,2,150.2,Eletrônicos
P8,2021-04-18,32,3091.4,Roupas
P9,2021-04-18,31,11026.89,Livros
P10,2021-04-18,9,1965.82,Móveis
P1,2021-04-19,6,1821.64,Eletrônicos
P2,2021-04-19,20,4098.55,Eletrônicos
P3,2021-04-19,2,838.98,Roupas
P4,2021-04-19,4,666.23,Roupas
P5,2021-04-19,2,492.45,Livros
P6,2021-04-19,3,1256.48,Móveis
P7,2021-04-19,14,4682.38,Eletrônicos
P8,2021-04-19,6,1661.62,Roupas
P9,2021-04-19,15,3235.76,Livros
P10,2021-04-19,16,5855.53,Móveis
P1,2021-04-20,10,3716.44,Eletrônicos
P2,2021-04-20,13,2671.27,Eletrônicos
P3,2021-04-20,26,5739.46,Roupas
P4,2021-04-20,24,5349.99,Roupas
P5,2021-04-20,2,252.27,Livros
P6,2021-04-20,6,1205.51,Móveis
P7,2021-04-20,5,1134.71,Eletrônicos
P8,2021-04-20,8,2756.57,Roupas
P9,2021-04-20,15,6844.01,Livros
P10,2021-04-20,15,7023.69,Móveis
P1,2021-04-21,9,1151.83,Eletrônicos
P2,2021-04-21,2,301.22,Eletrônicos
P3,2021-04-21,10,991.34,Roupas
P4,2021-04-21,9,1964.76,Roupas
P5,2021-04-21,9,3269.31,Livros
P6,2021-04-21,24,3253.27,Móveis
P7,2021-04-21,9,1087.03,Eletrônicos
P8,2021-04-21,3,1322.84,Roupas
P9,2021-04-21,13,740.77,Livros
P10,2021-04-21,2,401.24,Móveis
P1,2021-04-22,23,3442.49,Eletrônicos
P2,2021-04-22,8,2768.93,Eletrônicos
P3,2021-04-22,9,2542.78,Roupas
P4,2021-04-22,1,468.12,Roupas
P5,2021-04-22,9,1811.28,Livros
P6,2021-04-22,16,4719.62,Móveis
P7,2021-04-22,11,3289.91,Eletrônicos
P8,2021-04-22,15,4088.21,Roupas
P9,2021-04-22,4,302.47,Livros
P10,2021-04-22,28,2309.59,Móveis
P1,2021-04-23,16,4972.65,Eletrônicos
P2,2021-04-23,15,5940.0,Eletrônicos
P3,2021-04-23,5,1867.26,Roupas
P4,2021-04-23,10,3120.45,Roupas
P5,2021-04-23,7,765.2,Livros
P6,2021-04-23,11,3293.77,Móveis
P7,2021-04-23,5,2320.57,Eletrônicos
P8,2021-04-23,9,678.55,Roupas
P9,2021-04-23,8,3322.19,Livros
P10,2021-04-23,3,451.76,Móveis
P1,2021-04-24,25,8161.36,Eletrônicos
P2,2021-04-24,2,394.32,Eletrônicos
P3,2021-04-24,13,3353.06,Roupas
P4,2021-04-24,22,2645.82,Roupas
P5,2021-04-24,25,7720.39,Livros
P6,2021-04-24,31,13049.63,Móveis
P7,2021-04-24,4,879.72,Eletrônicos
P8,2021-04-24,3,269.87,Roupas
P9,2021-04-24,3,1011.41,Livros
P10,2021-04-24,2,790.7,Móveis
P1,2021-04-25,21,2747.75,Eletrônicos
P2,2021-04-25,15,3640.86,Eletrônicos
P3,2021-04-25,7,362.53,Roupas
P4,2021-04-25,29,12925.15,Roupas
P5,2021-04-25,24,11648.41,Livros
P6,2021-04-25,17,3804.21,Móveis
P7,2021-04-25,20,7673.37,Eletrônicos
P8,2021-04-25,4,1351.24,Roupas
P9,2021-04-25,33,13958.31,Livros
P10,2021-04-25,6,1325.44,Móveis
P1,2021-04-26,6,825.86,Eletrônicos
P2,2021-04-26,9,757.82,Eletrônicos
P3,2021-04-26,22,8809.99,Roupas
P4,2021-04-26,4,896.17,Roupas
P5,2021-04-26,3,273.76,Livros
P6,2021-04-26,4,1625.52,Móveis
P7,2021-04-26,1,315.12,Eletrônicos
P8,2021-04-26,2,480.82,Roupas
P9,2021-04-26,8,988.06,Livros
P10,2021-04-26,2,790.62,Móveis
P1,2021-04-27,19,6457.31,Eletrônicos
P2,2021-04-27,13,4924.16,Eletrônicos
P3,2021-04-27,1,66.75,Roupas
P4,2021-04-27,11,2429.63,Roupas
P5,2021-04-27,2,467.82,Livros
P6,2021-04-27,8,1832.55,Móveis
P7,2021-04-27,1,487.08,Eletrônicos
P8,2021-04-27,13,3474.06,Roupas
P9,2021-04-27,5,635.31,Livros
P10,2021-04-27,4,826.79,Móveis
P1,2021-04-28,14,2010.91,Eletrônicos
P2,2021-04-28,1,147.48,Eletrônicos
P3,2021-04-28,20,5128.61,Roupas
P4,2021-04-28,27,8304.56,Roupas
P5,2021-04-28,16,1083.76,Livros
P6,2021-04-28,4,1531.83,Móveis
P7,2021-04-28,4,605.14,Eletrônicos
P8,2021-04-28,12,5723.02,Roupas
P9,2021-04-28,22,1483.38,Livros
P10,2021-04-28,6,2379.31,Móveis
P1,2021-04-29,12,4112.02,Eletrônicos
P2,2021-04-29,6,1084.37,Eletrônicos
P3,2021-04-29,13,814.62,Roupas
P4,2021-04-29,2,928.33,Roupas
P5,2021-04-29,10,4150.12,Livros
P6,2021-04-29,10,3798.33,Móveis
P7,2021-04-29,20,3104.43,Eletrônicos
P8,2021-04-29,9,1181.07,Roupas
P9,2021-04-29,1,126.58,Livros
P10,2021-04-29,8,3647.64,Móveis
P1,2021-04-30,10,764.93,Eletrônicos
P2,2021-04-30,2,857.53,Eletrônicos
P3,2021-04-30,16,1279.83,Roupas
P4,2021-04-30,18,1773.89,Roupas
P5,2021-04-30,13,3790.2,Livros
P6,2021-04-30,17,8324.56,Móveis
P7,2021-04-30,6,1634.66,Eletrônicos
P8,2021-04-30,4,1276.67,Roupas
P9,2021-04-30,5,1534.93,Livros
P10,2021-04-30,2,743.37,Móveis
P1,2021-05-01,18,6894.3,Eletrônicos
P2,2021-05-01,24,5569.52,Eletrônicos
P3,2021-05-01,2,744.61,Roupas
P4,2021-05-01,15,6956.46,Roupas
P5,2021-05-01,33,6384.07,Livros
P6,2021-05-01,7,2710.35,Móveis
P7,2021-05-01,14,2500.97,Eletrônicos
P8,2021-05-01,4,878.43,Roupas
P9,2021-05-01,9,2494.28,Livros
P10,2021-05-01,17,880.68,Móveis
P1,2021-05-02,11,937.39,Eletrônicos
P2,2021-05-02,12,2365.44,Eletrônicos
P3,2021-05-02,17,1244.01,Roupas
P4,2021-05-02,9,745.85,Roupas
P5,2021-05-02,26,1830.71,Livros
P6,2021-05-02,9,2734.12,Móveis
P7,2021-05-02,30,4149.56,Eletrônicos
P8,2021-05-02,23,5314.28,Roupas
P9,2021-05-02,15,5086.99,Livros
P10,2021-05-02,29,7641.74,Móveis
P1,2021-05-03,19,4821.05,Eletrônicos
P2,2021-05-03,16,4141.99,Eletrônicos
P3,2021-05-03,1,236.42,Roupas
P4,2021-05-03,5,377.98,Roupas
P5,2021-05-03,19,1805.06,Livros
P6,2021-05-03,3,1185.59,Móveis
P7,2021-05-03,18,4557.1,Eletrônicos
P8,2021-05-03,2,757.12,Roupas
P9,2021-05-03,19,8457.11,Livros
P10,2021-05-03,2,503.61,Móveis
P1,2021-05-04,18,5558.8,Eletrônicos
P2,2021-05-04,13,5113.8,Eletrônicos
P3,2021-05-04,28,6912.55,Roupas
P4,2021-05-04,7,575.04,Roupas
P5,2021-05-04,1,433.82,Livros
P6,2021-05-04,13,798.76,Móveis
P7,2021-05-04,6,1023.18,Eletrônicos
P8,2021-05-04,20,2160.78,Roupas
P9,2021-05-04,7,1402.4,Livros
P10,2021-05-04,8,1492.39,Móveis
P1,2021-05-05,15,2079.89,Eletrônicos
P2,2021-05-05,11,1462.93,Eletrônicos
P3,2021-05-05,6,398.87,Roupas
